a_1,a_2,b_1,b_2,g_1,g_2,steps til period gets recognized,time period,horizontal period,average time in seconds per peeling,average tube thickness in Period,average vertical translation in period,max tube thickness in period
33,40,0,1,1,1,1,1,20,0.0003476142883300781,0.9090909090912191,1.0,0.9090909090912191
33,41,0,1,1,1,2,1,41,0.0006673336029052734,1.250739098300869,1.0,1.250739098300869
33,43,0,1,1,1,2,1,43,0.0003859202067057292,1.122797744892523,1.0,1.122797744892523
33,46,0,1,1,1,2,1,46,0.000583648681640625,1.0612648221363088,1.0,1.0612648221363088
33,47,0,1,1,1,2,1,47,0.000782012939453125,1.1142811089639508,1.0,1.1142811089639508
33,49,0,1,1,1,2,1,49,0.0006329218546549479,1.2728818800267732,1.0,1.2728818800267732
33,50,0,1,1,1,2,1,50,0.0004649162292480469,1.2751515151526291,1.0,1.2751515151526291
33,52,0,1,1,1,2,1,26,0.00030724207560221356,1.0023310023316299,1.0,1.0023310023316299
33,53,0,1,1,1,2,1,53,0.0008780956268310547,1.2418524871363843,1.0,1.2418524871363843
33,56,0,1,1,1,2,1,28,0.0003918011983235677,1.1217532467537694,1.0,1.1217532467537694
33,58,0,1,1,1,3,1,58,0.0006081461906433105,1.547544409616421,1.0,1.547544409616421
33,59,0,1,1,1,6,1,59,0.0007708072662353516,1.750000000001819,1.0,1.750000000001819
33,61,0,1,1,1,6,1,61,0.0006180150168282646,1.9632389468479232,1.0,1.9632389468479232
33,62,0,1,1,1,6,1,62,0.0007253374372209821,2.5606060606078245,1.0,2.5606060606078245
33,64,0,1,1,1,21,1,32,0.0003251595930619673,4.121212121212466,1.0,4.121212121212466
33,65,0,1,1,1,41,1,65,0.0007287036804925828,8.25,1.0,8.25
33,67,0,1,1,1,34,2,67,0.0005052288373311361,8.58337102367083,0.5,8.75
33,68,0,1,1,1,18,2,34,0.000395810604095459,4.28802733214502,0.5,4.364081996435061
33,70,0,1,1,1,10,2,70,0.0006293654441833496,2.4545454545471634,0.5,2.4545454545477696
33,71,0,1,1,1,10,2,71,0.0005301634470621744,2.308969981505539,0.5,2.3560606060606126
33,73,0,1,1,1,6,2,73,0.0007332265377044678,1.8325031133269878,0.5,1.8459941884614026
33,74,0,1,1,1,6,2,74,0.0005559921264648438,1.7272727272750974,0.5,1.7272727272757038
33,76,0,1,1,1,4,2,38,0.00043074289957682293,1.4452418926111932,0.5,1.575757575758871
33,79,0,1,1,1,4,2,79,0.0006500482559204102,1.3707326428902888,0.5,1.386363636371243
33,80,0,1,1,1,4,2,40,0.0002905527750651042,1.2183080808093791,0.5,1.2727272727288437
33,82,0,1,1,1,4,2,82,0.0007905960083007812,1.348608031538485,0.5,1.363636363639671
33,83,0,1,1,1,4,2,83,0.0005750656127929688,1.2864488256106295,0.5,1.2954545454595063
33,85,0,1,1,1,4,2,85,0.0008075237274169922,1.260130718956134,0.5,1.3030303030318464
33,86,0,1,1,1,4,2,86,0.000594933827718099,1.2878787878814062,0.5,1.2878787878817093
33,89,0,1,1,1,4,2,89,0.0010031064351399739,1.1776756327332503,0.5,1.25
33,91,0,1,1,1,4,2,91,0.0008953412373860677,1.1090298590316554,0.5,1.266483516483504
33,92,0,1,1,1,4,2,46,0.0003852446873982747,0.9395037329831363,0.5,1.1821475625836229
33,94,0,1,1,1,4,2,94,0.0008443196614583334,1.0203094777571096,0.5,1.2427466150875262
33,95,0,1,1,1,4,2,95,0.0008894999821980795,1.0904040404057014,0.5,1.1500000000014552
33,97,0,1,1,1,4,2,97,0.0008207162221272787,1.1010361345435022,0.5,1.2425023430190443
33,98,0,1,1,1,4,2,98,0.0010360876719156902,1.0812203669418825,0.5,1.3042671614189203
33,100,0,1,1,1,4,2,50,0.00039764245351155597,0.9544444444466839,0.5,0.9845454545466055
34,35,0,1,1,1,1,1,35,0.00032007694244384766,0.9705882352945991,1.0,0.9705882352945991
34,37,0,1,1,1,1,1,37,0.00035953521728515625,1.1764705882352828,1.0,1.1764705882352828
34,39,0,1,1,1,1,1,39,0.0006356239318847656,1.051470588237862,1.0,1.051470588237862
34,41,0,1,1,1,1,1,41,0.0006908178329467773,1.0882352941180216,1.0,1.0882352941180216
34,43,0,1,1,1,1,1,43,0.0006483793258666992,1.1397058823549742,1.0,1.1397058823549742
34,45,0,1,1,1,2,1,45,0.0005888144175211588,1.1771241830101644,1.0,1.1771241830101644
34,47,0,1,1,1,1,1,47,0.0004125833511352539,1.1176470588270604,1.0,1.1176470588270604
34,49,0,1,1,1,2,1,49,0.0005893707275390625,1.2726590636259516,1.0,1.2726590636259516
34,53,0,1,1,1,2,1,53,0.0008096694946289062,1.2465316315219752,1.0,1.2465316315219752
34,55,0,1,1,1,2,1,55,0.0005398591359456381,1.1830213903795723,1.0,1.1830213903795723
34,57,0,1,1,1,2,1,57,0.0005238850911458334,1.1765995872061694,1.0,1.1765995872061694
34,59,0,1,1,1,3,1,59,0.0008972287178039551,1.500498504487041,1.0,1.500498504487041
34,61,0,1,1,1,6,1,61,0.0006440367017473493,1.919117647060375,1.0,1.919117647060375
34,63,0,1,1,1,6,1,63,0.0007837159293038505,2.0001167133550553,1.0,2.0001167133550553
34,65,0,1,1,1,11,1,65,0.0008324782053629557,3.000113122176117,1.0,3.000113122176117
34,67,0,1,1,1,41,1,67,0.0006936050596691313,8.5,1.0,8.5
34,69,0,1,1,1,34,2,69,0.0005429850684271918,8.669153168513882,0.5,8.992753623188491
34,71,0,1,1,1,10,2,71,0.0005263487497965494,3.340384217067465,0.5,3.5
34,73,0,1,1,1,10,2,73,0.0006003777186075846,2.392996239593534,0.5,2.5
34,75,0,1,1,1,6,2,75,0.00054168701171875,1.8422875817057804,0.5,1.9533333333333758
34,77,0,1,1,1,4,2,77,0.0007859071095784506,1.5370511841114762,0.5,1.5523300229208985
34,79,0,1,1,1,4,2,79,0.0005555550257364908,1.4939501116926597,0.5,1.5
34,81,0,1,1,1,4,2,81,0.0008817911148071289,1.4735233599616417,0.5,1.5
34,83,0,1,1,1,4,2,83,0.0005916357040405273,1.3921863926293838,0.5,1.5
34,87,0,1,1,1,4,2,87,0.0010588566462198894,1.2993858462938686,0.5,1.3455882352941444
34,89,0,1,1,1,4,2,89,0.000632166862487793,1.152401410006983,0.5,1.1838235294162587
34,91,0,1,1,1,4,2,91,0.0010031461715698242,1.1452811894011272,0.5,1.1985294117666854
34,93,0,1,1,1,4,2,93,0.0007914304733276367,1.080987771454602,0.5,1.301786843775517
34,95,0,1,1,1,4,2,95,0.0008873939514160156,0.9979618163076035,0.5,1.1703560371570347
34,97,0,1,1,1,4,2,97,0.0007875760396321615,1.0331008692164687,0.5,1.2022437841178544
34,99,0,1,1,1,4,2,99,0.0008208751678466797,1.0681818181831584,0.5,1.0808823529416713
35,36,0,1,1,1,1,1,18,0.0002434253692626953,0.8571428571433444,1.0,0.8571428571433444
35,37,0,1,1,1,1,1,37,0.0003476142883300781,1.0571428571438446,1.0,1.0571428571438446
35,38,0,1,1,1,1,1,38,0.0004373788833618164,1.1428571428573377,1.0,1.1428571428573377
35,39,0,1,1,1,1,1,39,0.0006773471832275391,1.0285714285719223,1.0,1.0285714285719223
35,41,0,1,1,1,1,1,41,0.0006009340286254883,1.0357142857146755,1.0,1.0357142857146755
35,43,0,1,1,1,2,1,43,0.0005115667978922526,1.1501661129580043,1.0,1.1501661129580043
35,44,0,1,1,1,1,1,22,0.00030159950256347656,1.0285714285719223,1.0,1.0285714285719223
35,46,0,1,1,1,2,1,46,0.0004076957702636719,1.1577639751558308,1.0,1.1577639751558308
35,47,0,1,1,1,1,1,47,0.0005037784576416016,1.0214285714300786,1.0,1.0214285714300786
35,48,0,1,1,1,2,1,24,0.00030612945556640625,1.1720238095250863,1.0,1.1720238095250863
35,51,0,1,1,1,2,1,51,0.0008992354075113932,1.255042016808602,1.0,1.255042016808602
35,52,0,1,1,1,2,1,26,0.00025073687235514325,1.0307692307694936,1.0,1.0307692307694936
35,53,0,1,1,1,2,1,53,0.00048422813415527344,1.0729110512150584,1.0,1.0729110512150584
35,54,0,1,1,1,2,1,54,0.0005965232849121094,1.3576719576731477,1.0,1.3576719576731477
35,57,0,1,1,1,2,1,57,0.0009887218475341797,1.2501253132850252,1.0,1.2501253132850252
35,58,0,1,1,1,3,1,58,0.0005556344985961914,1.5571428571431625,1.0,1.5571428571431625
35,59,0,1,1,1,3,1,59,0.0006306171417236328,1.4290556900750744,1.0,1.4290556900750744
35,61,0,1,1,1,3,1,61,0.0009079575538635254,1.479625292744089,1.0,1.479625292744089
35,62,0,1,1,1,3,1,62,0.0005528926849365234,1.7147465437810752,1.0,1.7147465437810752
35,64,0,1,1,1,6,1,32,0.0003457069396972656,1.6290178571434808,1.0,1.6290178571434808
35,66,0,1,1,1,11,1,66,0.000715931256612142,2.68571428571704,1.0,2.68571428571704
35,67,0,1,1,1,11,1,67,0.0010908842086791992,3.2575692963783354,1.0,3.2575692963783354
35,68,0,1,1,1,21,1,34,0.00037103349512273616,4.371428571429533,1.0,4.371428571429533
35,69,0,1,1,1,41,1,69,0.0007586819784981864,8.75,1.0,8.75
35,71,0,1,1,1,34,2,71,0.0005754894680447049,9.083366867874247,0.5,9.25
35,72,0,1,1,1,18,2,36,0.00033137798309326174,4.581084656084992,0.5,4.628571428571831
35,73,0,1,1,1,18,2,73,0.0006175756454467774,3.6883887801704986,0.5,3.75
35,74,0,1,1,1,10,2,74,0.0006307760874430338,2.8142857142914486,0.5,2.8142857142920548
35,76,0,1,1,1,6,2,38,0.0003331005573272705,1.9249373433585408,0.5,2.003383458647022
35,78,0,1,1,1,6,2,78,0.0007662177085876465,1.657142857143602,0.5,1.6571428571442084
35,79,0,1,1,1,6,2,79,0.0006386339664459229,1.7216998191710264,0.5,1.750813743218842
35,81,0,1,1,1,6,2,81,0.0007273256778717041,1.390593768372734,0.5,1.6574955908290576
35,82,0,1,1,1,4,2,82,0.0007167657216389974,1.4428571428594903,0.5,1.4428571428597934
35,83,0,1,1,1,4,2,83,0.0007608334223429362,1.4715146299513435,0.5,1.4857142857144936
35,86,0,1,1,1,4,2,86,0.0008676846822102865,1.3285714285739232,0.5,1.3285714285739232
35,87,0,1,1,1,4,2,87,0.0006783008575439453,1.331937602630281,0.5,1.3714285714322614
35,88,0,1,1,1,4,2,44,0.000291903813680013,1.1819264069271185,0.5,1.2000000000007276
35,89,0,1,1,1,4,2,89,0.0009108781814575195,1.2457196361707854,0.5,1.285714285715585
35,92,0,1,1,1,4,2,46,0.00033171971638997394,1.044720496894511,0.5,1.057142857142935
35,93,0,1,1,1,4,2,93,0.0008206764856974283,1.2482590885829268,0.5,1.2876344086034806
35,94,0,1,1,1,4,2,94,0.000731507937113444,1.142857142858702,0.5,1.142857142858702
35,96,0,1,1,1,4,2,48,0.00036211808522542316,1.0480158730176943,0.5,1.2011904761914707
35,97,0,1,1,1,4,2,97,0.0009028911590576172,1.1694403534650821,0.5,1.2654639175270859
35,99,0,1,1,1,4,2,99,0.0007852713267008463,1.1127705627726148,0.5,1.1142857142858702
36,37,0,1,1,1,1,1,37,0.0006940364837646484,1.1111111111113132,1.0,1.1111111111113132
36,41,0,1,1,1,2,1,41,0.0006975332895914713,1.1668360433606484,1.0,1.1668360433606484
36,43,0,1,1,1,1,1,43,0.0004227161407470703,1.1319444444461624,1.0,1.1319444444461624
36,47,0,1,1,1,2,1,47,0.00041413307189941406,1.2235520094575785,1.0,1.2235520094575785
36,49,0,1,1,1,2,1,49,0.0005919933319091797,1.2257653061225255,1.0,1.2257653061225255
36,53,0,1,1,1,2,1,53,0.0009486675262451172,1.2234014675056386,1.0,1.2234014675056386
36,55,0,1,1,1,2,1,55,0.0005083878835042318,1.1838383838404027,1.0,1.1838383838404027
36,59,0,1,1,1,3,1,59,0.0006349086761474609,1.5001177024523713,1.0,1.5001177024523713
36,61,0,1,1,1,3,1,61,0.0009146928787231445,1.5001138433519827,1.0,1.5001138433519827
36,65,0,1,1,1,6,1,65,0.000583853040422712,2.0,1.0,2.0
36,67,0,1,1,1,6,1,67,0.0008441039494105748,2.313432835821004,1.0,2.313432835821004
36,71,0,1,1,1,41,1,71,0.0007377522332327706,9.0,1.0,9.0
36,73,0,1,1,1,34,2,73,0.0006533530023362902,9.169013191276463,0.5,9.493150684931607
36,77,0,1,1,1,10,2,77,0.0006831884384155273,2.3039923039932546,0.5,2.4675324675336014
36,79,0,1,1,1,10,2,79,0.0007215539614359537,1.966713548993539,0.5,2.0
36,83,0,1,1,1,4,2,83,0.0005554358164469401,1.5745203034384758,0.5,1.6388888888923248
36,85,0,1,1,1,6,2,85,0.0009011626243591309,1.3495098039228044,0.5,1.4235294117647754
36,89,0,1,1,1,4,2,89,0.000598748524983724,1.2709373699575128,0.5,1.3128121098652628
36,91,0,1,1,1,4,2,91,0.000991225242614746,1.2200091575111098,0.5,1.2711385836391855
36,95,0,1,1,1,4,2,95,0.0009988943735758464,1.2721491228105606,0.5,1.305555555555543
36,97,0,1,1,1,4,2,97,0.0009114344914754232,1.081400343642618,0.5,1.1192010309278544
37,38,0,1,1,1,1,1,38,0.0003681182861328125,1.0810810810817202,1.0,1.0810810810817202
37,39,0,1,1,1,1,1,39,0.0005326271057128906,0.9662162162185268,1.0,0.9662162162185268
37,40,0,1,1,1,1,1,20,0.00033032894134521484,1.0270270270270885,1.0,1.0270270270270885
37,41,0,1,1,1,1,1,41,0.0006740093231201172,1.189189189190074,1.0,1.189189189190074
37,42,0,1,1,1,1,1,42,0.0006406307220458984,1.1621621621643499,1.0,1.1621621621643499
37,43,0,1,1,1,1,1,43,0.0005574226379394531,1.1351351351368066,1.0,1.1351351351368066
37,44,0,1,1,1,1,1,22,0.00023794174194335938,1.108108108108354,1.0,1.108108108108354
37,45,0,1,1,1,2,1,45,0.0006893475850423177,1.1015015015041172,1.0,1.1015015015041172
37,46,0,1,1,1,2,1,46,0.0008081595102945963,1.081668625148268,1.0,1.081668625148268
37,47,0,1,1,1,1,1,47,0.0008255243301391602,1.108108108108354,1.0,1.108108108108354
37,48,0,1,1,1,2,1,24,0.0004119078318277995,1.1103603603605734,1.0,1.1103603603605734
37,49,0,1,1,1,2,1,49,0.0004361470540364583,1.1363761720929624,1.0,1.1363761720929624
37,50,0,1,1,1,2,1,50,0.0007137457529703776,1.2751351351354288,1.0,1.2751351351354288
37,51,0,1,1,1,2,1,51,0.0007696151733398438,1.2501324854276277,1.0,1.2501324854276277
37,52,0,1,1,1,1,1,26,0.00044667720794677734,1.0540540540542906,1.0,1.0540540540542906
37,53,0,1,1,1,2,1,53,0.0005633831024169922,1.1565527791953798,1.0,1.1565527791953798
37,54,0,1,1,1,2,1,54,0.0006465117136637369,1.2207207207229658,1.0,1.2207207207229658
37,55,0,1,1,1,2,1,55,0.0008516311645507812,1.1033169533186538,1.0,1.1033169533186538
37,56,0,1,1,1,2,1,28,0.00047787030537923175,0.9806949806959722,1.0,0.9806949806959722
37,57,0,1,1,1,2,1,57,0.0005342960357666016,1.2645803698451346,1.0,1.2645803698451346
37,58,0,1,1,1,2,1,58,0.0006756782531738281,1.3261882572234072,1.0,1.3261882572234072
37,59,0,1,1,1,2,1,59,0.0010023117065429688,1.2510306917120033,1.0,1.2510306917120033
37,60,0,1,1,1,2,1,30,0.00034936269124348957,1.162612612612648,1.0,1.162612612612648
37,61,0,1,1,1,2,1,61,0.0005377928415934244,1.251772264069814,1.0,1.251772264069814
37,62,0,1,1,1,3,1,62,0.0009742975234985352,1.4324324324334157,1.0,1.4324324324334157
37,63,0,1,1,1,3,1,63,0.00075531005859375,1.3938223938237115,1.0,1.3938223938237115
37,64,0,1,1,1,5,1,32,0.00038178761800130207,1.6220439189191893,1.0,1.6220439189191893
37,65,0,1,1,1,5,1,65,0.0008685588836669922,1.7501039501044602,1.0,1.7501039501044602
37,66,0,1,1,1,6,1,66,0.0006436961037772042,1.90540540541042,1.0,1.90540540541042
37,67,0,1,1,1,4,1,67,0.0009472370147705078,2.0270270270270885,1.0,2.0270270270270885
37,68,0,1,1,1,4,1,34,0.00033593177795410156,1.8648648648659218,1.0,1.8648648648659218
37,69,0,1,1,1,6,1,69,0.0009194442204066686,2.2503916960467905,1.0,2.2503916960467905
37,70,0,1,1,1,11,1,70,0.0008211334546407064,2.8108108108108354,1.0,2.8108108108108354
37,71,0,1,1,1,11,1,71,0.0008325775464375814,3.250095165590551,1.0,3.250095165590551
37,72,0,1,1,1,13,1,36,0.00045490264892578125,4.621621621621898,1.0,4.621621621621898
37,73,0,1,1,1,42,1,73,0.0008623322775197583,9.25,1.0,9.25
37,75,0,1,1,1,34,2,75,0.0007137391302320692,9.583363363364091,0.5,9.75
37,76,0,1,1,1,18,2,38,0.0002857565879821777,4.788406827880569,0.5,4.865220483641707
37,77,0,1,1,1,18,2,77,0.0007292032241821289,3.438326313331361,0.5,3.7305194805194812
37,78,0,1,1,1,10,2,78,0.0010261336962382,2.702702702710667,0.5,2.702702702714305
37,79,0,1,1,1,10,2,79,0.000797271728515625,2.5840460713881916,0.5,2.75
37,80,0,1,1,1,10,2,40,0.0003407597541809082,2.07759009009078,0.5,2.135135135135897
37,81,0,1,1,1,10,2,81,0.0008101463317871094,2.0987723834956946,0.5,2.25
37,82,0,1,1,1,6,2,82,0.000803530216217041,1.8513513513559399,0.5,1.8513513513571525
37,83,0,1,1,1,6,2,83,0.0006023943424224854,1.6759198958037207,0.5,1.7567567567602964
37,84,0,1,1,1,4,2,42,0.0003965298334757487,1.6243028743045664,0.5,1.6756756756776667
37,85,0,1,1,1,6,2,85,0.0008154511451721191,1.5167196608393472,0.5,1.6852941176475724
37,86,0,1,1,1,6,2,86,0.0007915496826171875,1.567567567567797,0.5,1.5675675675684033
37,87,0,1,1,1,4,2,87,0.0006126960118611654,1.4640675157958565,0.5,1.5949052500800462
37,88,0,1,1,1,4,2,44,0.000413974126180013,1.4824938574941673,0.5,1.4864864864866831
37,89,0,1,1,1,4,2,89,0.0008480151494344076,1.3404949893721703,0.5,1.385135135135215
37,90,0,1,1,1,4,2,90,0.0006844997406005859,1.2972972972973669,0.5,1.2972972972975185
37,91,0,1,1,1,4,2,91,0.0008298158645629883,1.317963567964398,0.5,1.398648648649214
37,92,0,1,1,1,4,2,46,0.00032011667887369793,1.2801605953786748,0.5,1.378378378378784
37,93,0,1,1,1,4,2,93,0.0009952783584594727,1.2869078756195194,0.5,1.3040540540550865
37,94,0,1,1,1,4,2,94,0.000662843386332194,1.3378378378414102,0.5,1.3378378378420166
37,95,0,1,1,1,4,2,95,0.0011191368103027344,1.3153390232355378,0.5,1.3243243243268807
37,96,0,1,1,1,4,2,48,0.0005929867426554362,1.1895645645655957,0.5,1.2162162162171626
37,97,0,1,1,1,4,2,97,0.0009597142537434896,1.2041887248086833,0.5,1.2500000000009095
37,98,0,1,1,1,4,2,98,0.0008779366811116537,1.1892811178590819,0.5,1.3246001103157141
37,99,0,1,1,1,4,2,99,0.000828862190246582,1.2640822640851184,0.5,1.27027027027043
37,100,0,1,1,1,4,2,50,0.0006201267242431641,1.1179279279281407,0.5,1.1375675675677144
38,39,0,1,1,1,1,1,39,0.0006488561630249023,1.0460526315800962,1.0,1.0460526315800962
38,41,0,1,1,1,1,1,41,0.0007065534591674805,1.052631578947512,1.0,1.052631578947512
38,43,0,1,1,1,1,1,43,0.0005174875259399414,1.105263157895024,1.0,1.105263157895024
38,45,0,1,1,1,1,1,45,0.0004018545150756836,1.1052631578959335,1.0,1.1052631578959335
38,47,0,1,1,1,1,1,47,0.0004202127456665039,1.0460526315855532,1.0,1.0460526315855532
38,49,0,1,1,1,2,1,49,0.0005941390991210938,1.2106605800227044,1.0,1.2106605800227044
38,51,0,1,1,1,2,1,51,0.0007658799489339193,1.0589525283832018,1.0,1.0589525283832018
38,53,0,1,1,1,2,1,53,0.0007577737172444662,1.2176017874890661,1.0,1.2176017874890661
38,55,0,1,1,1,2,1,55,0.0005508263905843099,1.2642344497630802,1.0,1.2642344497630802
38,59,0,1,1,1,2,1,59,0.0007050832112630209,1.2570249777036366,1.0,1.2570249777036366
38,61,0,1,1,1,2,1,61,0.0010020732879638672,1.213222605696501,1.0,1.213222605696501
38,63,0,1,1,1,3,1,63,0.0005713105201721191,1.2180451127851484,1.0,1.2180451127851484
38,65,0,1,1,1,3,1,65,0.0008609294891357422,1.3693319838075695,1.0,1.3693319838075695
38,67,0,1,1,1,3,1,67,0.0008679628372192383,1.6645718774558844,1.0,1.6645718774558844
38,69,0,1,1,1,6,1,69,0.0008578641074044364,2.00009534706345,1.0,2.00009534706345
38,71,0,1,1,1,6,1,71,0.0007266998291015625,2.2113602668683257,1.0,2.2113602668683257
38,73,0,1,1,1,12,1,73,0.0008154098804180438,3.5,1.0,3.5
38,75,0,1,1,1,42,1,75,0.0007928194001663563,9.500000000001819,1.0,9.500000000001819
38,77,0,1,1,1,34,2,77,0.0006506906615363227,9.668888129416397,0.5,9.993506493507084
38,79,0,1,1,1,18,2,79,0.0006955981254577637,3.8840217632696294,0.5,3.981012658228792
38,81,0,1,1,1,10,2,81,0.0007574558258056641,2.524799653454872,0.5,2.574398960364615
38,83,0,1,1,1,6,2,83,0.0007370114326477051,2.0341893891384255,0.5,2.0723684210570354
38,85,0,1,1,1,6,2,85,0.0006847679615020752,1.7392672858647227,0.5,1.9941176470601931
38,87,0,1,1,1,6,2,87,0.0008465051651000977,1.6170850978044957,0.5,1.6842105263176563
38,89,0,1,1,1,6,2,89,0.0006276369094848633,1.4778484131707508,0.5,1.5789473684235418
38,91,0,1,1,1,4,2,91,0.0009724696477254232,1.4981925968789558,0.5,1.5
38,93,0,1,1,1,4,2,93,0.0007163683573404948,1.392567440108299,0.5,1.5
38,97,0,1,1,1,4,2,97,0.0008841753005981445,1.2242268041275868,0.5,1.269736842110433
38,99,0,1,1,1,4,2,99,0.0008997519810994467,1.2415824915849119,0.5,1.2828947368452646
39,40,0,1,1,1,1,1,20,0.00033295154571533203,1.0256410256411073,1.0,1.0256410256411073
39,41,0,1,1,1,1,1,41,0.0007117986679077148,1.153846153847553,1.0,1.153846153847553
39,43,0,1,1,1,1,1,43,0.00046622753143310547,1.102564102566248,1.0,1.102564102566248
39,44,0,1,1,1,1,1,22,0.00025641918182373047,1.0512820512822145,1.0,1.0512820512822145
39,46,0,1,1,1,1,1,46,0.00041747093200683594,1.1794871794900246,1.0,1.1794871794900246
39,47,0,1,1,1,1,1,47,0.0005335807800292969,1.0512820512822145,1.0,1.0512820512822145
39,49,0,1,1,1,2,1,49,0.0008679231007893881,1.1585557299843288,1.0,1.1585557299843288
39,50,0,1,1,1,2,1,50,0.00048605600992838543,1.308205128206282,1.0,1.308205128206282
39,53,0,1,1,1,2,1,53,0.0006614526112874349,1.1467102080312088,1.0,1.1467102080312088
39,55,0,1,1,1,2,1,55,0.0008359750111897787,1.1347319347351004,1.0,1.1347319347351004
39,56,0,1,1,1,1,1,28,0.000512242317199707,1.0769230769237765,1.0,1.0769230769237765
39,58,0,1,1,1,2,1,58,0.0007583300272623698,1.1940760389061325,1.0,1.1940760389061325
39,59,0,1,1,1,2,1,59,0.0006097952524820963,1.307800956108622,1.0,1.307800956108622
39,61,0,1,1,1,3,1,61,0.0007504820823669434,1.4304329550254806,1.0,1.4304329550254806
39,62,0,1,1,1,2,1,62,0.0010723272959391277,1.3478081058740443,1.0,1.3478081058740443
39,64,0,1,1,1,3,1,32,0.000347137451171875,1.1298076923085318,1.0,1.1298076923085318
39,67,0,1,1,1,5,1,67,0.0008289813995361328,1.5649636433226988,1.0,1.5649636433226988
39,68,0,1,1,1,3,1,34,0.0004693269729614258,1.386123680242605,1.0,1.386123680242605
39,70,0,1,1,1,6,1,70,0.0007007122039794922,1.9615384615408402,1.0,1.9615384615408402
39,71,0,1,1,1,4,1,71,0.0010456562042236329,1.8205128205172514,1.0,1.8205128205172514
39,73,0,1,1,1,6,1,73,0.0009728499821254186,2.250087811737103,1.0,2.250087811737103
39,74,0,1,1,1,7,1,74,0.0007617175579071045,2.935897435899278,1.0,2.935897435899278
39,76,0,1,1,1,13,1,38,0.0004461663109915597,4.871794871795373,1.0,4.871794871795373
39,77,0,1,1,1,42,1,77,0.0008159349131029706,9.750000000003638,1.0,9.750000000003638
39,79,0,1,1,1,34,2,79,0.000701957278781467,10.083360380830223,0.5,10.25
39,80,0,1,1,1,18,2,40,0.00041767358779907224,5.081303418803468,0.5,5.12820512820511
39,82,0,1,1,1,10,2,82,0.0006590088208516439,3.06410256411012,0.5,3.0641025641125452
39,83,0,1,1,1,10,2,83,0.0007030169169108073,2.547652147053062,0.5,2.719879518073867
39,85,0,1,1,1,10,2,85,0.0007548133532206217,2.1892659627966773,0.5,2.208823529411802
39,86,0,1,1,1,6,2,86,0.0008487999439239502,1.7820512820562726,0.5,1.7820512820580916
39,88,0,1,1,1,6,2,44,0.0004233419895172119,1.6520007770026648,0.5,1.6739510489517215
39,89,0,1,1,1,6,2,89,0.0008423328399658203,1.7144434841066232,0.5,1.75
39,92,0,1,1,1,6,2,46,0.00034612417221069336,1.500278706801437,0.5,1.5897435897450123
39,94,0,1,1,1,4,2,94,0.0009461641311645508,1.2692307692401907,0.5,1.2692307692414033
39,95,0,1,1,1,4,2,95,0.0006642341613769531,1.2693207377451472,0.5,1.3079622132354416
39,97,0,1,1,1,4,2,97,0.0010114113489786785,1.3277160983373808,0.5,1.3846153846188827
39,98,0,1,1,1,4,2,98,0.0006996790568033854,1.2828362114147847,0.5,1.3205128205227084
39,100,0,1,1,1,4,2,50,0.0005423227945963541,1.1197435897439998,0.5,1.154102564103141
40,41,0,1,1,1,1,1,41,0.0003999471664428711,1.1000000000021828,1.0,1.1000000000021828
40,43,0,1,1,1,1,1,43,0.0006133317947387695,1.0750000000011823,1.0,1.0750000000011823
40,47,0,1,1,1,2,1,47,0.0008102258046468099,1.106382978723559,1.0,1.106382978723559
40,49,0,1,1,1,2,1,49,0.0006560484568277994,1.127040816330009,1.0,1.127040816330009
40,51,0,1,1,1,1,1,51,0.0008816719055175781,1.1000000000021828,1.0,1.1000000000021828
40,53,0,1,1,1,2,1,53,0.0006543795267740885,1.2010613207567076,1.0,1.2010613207567076
40,57,0,1,1,1,2,1,57,0.0005099773406982422,1.1754385964912188,1.0,1.1754385964912188
40,59,0,1,1,1,2,1,59,0.0007487138112386068,1.1864406779660612,1.0,1.1864406779660612
40,61,0,1,1,1,2,1,61,0.0008743604024251302,1.2311475409848782,1.0,1.2311475409848782
40,63,0,1,1,1,2,1,63,0.0007376670837402344,1.3015873015874604,1.0,1.3015873015874604
40,67,0,1,1,1,3,1,67,0.0009099245071411133,1.4033582089596166,1.0,1.4033582089596166
40,69,0,1,1,1,3,1,69,0.0007518529891967773,1.4782608695677482,1.0,1.4782608695677482
40,71,0,1,1,1,3,1,71,0.0006338953971862793,1.6070422535235593,1.0,1.6070422535235593
40,73,0,1,1,1,4,1,73,0.0010133743286132812,2.0,1.0,2.0
40,77,0,1,1,1,12,1,77,0.0008577200082632211,4.0000000000009095,1.0,4.0000000000009095
40,79,0,1,1,1,42,1,79,0.0008277782174043877,10.0,1.0,10.0
40,81,0,1,1,1,34,2,81,0.0006436175770229764,10.168775720166064,0.5,10.493827160493826
40,83,0,1,1,1,18,2,83,0.0006336331367492676,3.841371736950047,0.5,4.0
40,87,0,1,1,1,6,2,87,0.0006724298000335693,2.1074233716523545,0.5,2.1437500000065484
40,89,0,1,1,1,6,2,89,0.0008183717727661133,1.906460674161887,0.5,2.0
40,91,0,1,1,1,6,2,91,0.0008473992347717285,1.7840201465302623,0.5,1.8187500000130967
40,93,0,1,1,1,4,2,93,0.0006354252497355143,1.391285842298051,0.5,1.5113575268846944
40,97,0,1,1,1,4,2,97,0.0011014143625895183,1.374957044674981,0.5,1.4123711340216687
